Model name,XAI method,Model type,Metric name,Metric value,Image,Image class,Prediction
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9739514533430338,64,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9380580352153629,65,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.852197251515463,66,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9724507019855082,67,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9769152360968292,68,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9513778017135337,69,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.7007232318865135,70,River,False
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.7856146250851452,71,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.988550181966275,72,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9988200273364782,73,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9640373392030597,74,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.8787130452692509,75,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9901275625452399,76,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9888625182211399,77,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9415254201740026,78,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.8195761185197625,79,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.8468105141364504,80,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.903567026834935,81,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9976813164539635,82,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9887679792009294,83,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9912514395546168,84,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9836878897622228,85,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.985945041757077,86,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9724128097295761,87,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9057479533366859,88,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9677174070384353,89,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9902395065873861,90,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9806135082617402,91,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9299822238972411,92,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9888156680390239,93,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9975427496246994,94,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.8349291312042624,95,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9876979934051633,96,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.7603956805542111,97,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9499970166943967,98,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9901569108478725,99,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.5902728622313589,100,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.959975678473711,101,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9702979559078813,102,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9501851226668805,103,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9864784879609942,104,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9782392117194831,105,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.991553190164268,106,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.7325210954295471,107,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.9854910294525325,108,River,True
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.2750783290248364,109,River,False
ResNet18,Guidedbp,DCGAN_FDA,Insertion,0.28592984794522636,110,River,False
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.2355498343858926,1,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9493628041236661,2,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9928216310217977,3,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9692319864407182,4,Highway,False
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.994493757840246,5,Highway,False
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.1797165287862299,6,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.5422528975468595,7,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.4689650464842998,8,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.20834567195015552,9,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.8547751333753695,10,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.16853752150200307,11,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.16766934780025622,12,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.02419195522679729,13,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.10222576031651442,14,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.2311173712450909,15,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9737069015391171,16,Highway,False
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9687217245809734,17,Highway,False
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.026437452490881697,18,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.1072203486755825,19,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.8073144932277501,20,Highway,False
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.02681831628240161,21,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9380799252539873,22,Highway,False
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.5866780026553897,23,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.13530296326371172,24,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.6491615152917802,25,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9695659354329109,26,Highway,False
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.08492077176856583,27,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9858725978992879,28,Highway,False
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.984054263215512,29,Highway,False
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.20909893302450655,30,Highway,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.999380016233772,31,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.99943544017151,32,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9989195195958018,33,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9994428483769298,34,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.999878603965044,35,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.995581325609237,36,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998413883149624,37,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9991087205708027,38,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998591374605894,39,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9995270390063524,40,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9994083200581372,41,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998652981594205,42,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998756125569344,43,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9988697906956077,44,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9990992066450417,45,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9954895651899278,46,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.999103837646544,47,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9996984107419848,48,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9992904243990779,49,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.998812441714108,50,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9991826415061951,51,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9980812557041645,52,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9981212741695344,53,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9965772717259824,54,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9995949133299291,55,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9991569677367806,56,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9997991817072034,57,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998631696216762,58,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9993347078561783,59,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998542284592986,60,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998717536218464,61,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9996503586880863,62,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9980916795320809,63,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9997932398691773,64,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9996197521686554,65,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9988072221167386,66,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9997606184333563,67,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.999705686699599,68,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9999400060623884,69,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9963928982615471,70,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9989598342217505,71,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9995320709422231,72,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9955685490276664,73,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9980029948055744,74,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.999339668545872,75,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998948606662452,76,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998837937600911,77,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998909211717546,78,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9994714367203414,79,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9988010469824076,80,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9981460412964225,81,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.998699838295579,82,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9988509593531489,83,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9990686695091426,84,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9994149887934327,85,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998859632760286,86,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998927381820977,87,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998275623656809,88,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.999953503254801,89,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9991646623238921,90,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9969178726896644,91,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9997894479893148,92,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9996484853327274,93,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9995792955160141,94,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9875005413778126,95,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9990895506925881,96,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9993807072751224,97,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9997242861427367,98,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998504989780486,99,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9964499776251614,100,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9999333014711738,101,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9999015592038631,102,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9998000892810524,103,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9988152203150094,104,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9989209901541471,105,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9994921926409006,106,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9996690740808845,107,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9991318630054593,108,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9995389729738235,109,River,True
ResNet18,Guidedbp,DCGAN_Flow,Insertion,0.9950302797369659,110,River,True
ResNet18,Shap,Baseline,Insertion,0.7356253075413406,1,Highway,False
ResNet18,Shap,Baseline,Insertion,0.6603282524738461,2,Highway,True
ResNet18,Shap,Baseline,Insertion,0.927177487872541,3,Highway,True
ResNet18,Shap,Baseline,Insertion,0.9026177816558629,4,Highway,False
ResNet18,Shap,Baseline,Insertion,0.9922099588438869,5,Highway,False
ResNet18,Shap,Baseline,Insertion,0.05978659096763295,6,Highway,True
ResNet18,Shap,Baseline,Insertion,0.9647960597649217,7,Highway,False
ResNet18,Shap,Baseline,Insertion,0.33252530135996494,8,Highway,True
ResNet18,Shap,Baseline,Insertion,0.9917955016717315,9,Highway,False
ResNet18,Shap,Baseline,Insertion,0.7898574214777909,10,Highway,True
ResNet18,Shap,Baseline,Insertion,0.9787818831391633,11,Highway,False
ResNet18,Shap,Baseline,Insertion,0.8720642889602459,12,Highway,True
ResNet18,Shap,Baseline,Insertion,0.9012396796606481,13,Highway,False
ResNet18,Shap,Baseline,Insertion,0.28496244827329065,14,Highway,True
ResNet18,Shap,Baseline,Insertion,0.9692737200530246,15,Highway,False
ResNet18,Shap,Baseline,Insertion,0.7511467849835753,16,Highway,False
ResNet18,Shap,Baseline,Insertion,0.9822936696000397,17,Highway,False
ResNet18,Shap,Baseline,Insertion,0.8398026176728308,18,Highway,False
ResNet18,Shap,Baseline,Insertion,0.23629518786765402,19,Highway,True
ResNet18,Shap,Baseline,Insertion,0.4027918779756874,20,Highway,True
ResNet18,Shap,Baseline,Insertion,0.9833103530108929,21,Highway,False
ResNet18,Shap,Baseline,Insertion,0.9221872743219137,22,Highway,False
ResNet18,Shap,Baseline,Insertion,0.2947625639353646,23,Highway,True
ResNet18,Shap,Baseline,Insertion,0.9227075083181262,24,Highway,False
ResNet18,Shap,Baseline,Insertion,0.8550509319175035,25,Highway,True
ResNet18,Shap,Baseline,Insertion,0.8322906321845949,26,Highway,False
ResNet18,Shap,Baseline,Insertion,0.39814504471178225,27,Highway,True
ResNet18,Shap,Baseline,Insertion,0.8892976515926421,28,Highway,False
ResNet18,Shap,Baseline,Insertion,0.9929614649154246,29,Highway,False
ResNet18,Shap,Baseline,Insertion,0.870677906088531,30,Highway,False
ResNet18,Shap,Baseline,Insertion,0.9864015309140086,31,River,True
ResNet18,Shap,Baseline,Insertion,0.9996042847633362,32,River,True
ResNet18,Shap,Baseline,Insertion,0.9999866401776671,33,River,True
ResNet18,Shap,Baseline,Insertion,0.9999880124814808,34,River,True
ResNet18,Shap,Baseline,Insertion,0.9997083069756627,35,River,True
ResNet18,Shap,Baseline,Insertion,0.7040071416413411,36,River,True
ResNet18,Shap,Baseline,Insertion,0.9217467424459755,37,River,True
ResNet18,Shap,Baseline,Insertion,0.9755566096864641,38,River,True
ResNet18,Shap,Baseline,Insertion,0.9983050641603768,39,River,True
ResNet18,Shap,Baseline,Insertion,0.9996989290229976,40,River,True
ResNet18,Shap,Baseline,Insertion,0.7710797055624425,41,River,True
ResNet18,Shap,Baseline,Insertion,0.9656939981505275,42,River,True
ResNet18,Shap,Baseline,Insertion,0.9986578058451414,43,River,True
ResNet18,Shap,Baseline,Insertion,0.980112147051841,44,River,True
ResNet18,Shap,Baseline,Insertion,0.997885616030544,45,River,True
ResNet18,Shap,Baseline,Insertion,0.9919490574393421,46,River,True
ResNet18,Shap,Baseline,Insertion,0.9988513006828725,47,River,True
ResNet18,Shap,Baseline,Insertion,0.9946248731575906,48,River,True
ResNet18,Shap,Baseline,Insertion,0.9963977923616767,49,River,True
ResNet18,Shap,Baseline,Insertion,0.9888016963377595,50,River,True
ResNet18,Shap,Baseline,Insertion,0.9985520546324551,51,River,True
ResNet18,Shap,Baseline,Insertion,0.9948864430189133,52,River,True
ResNet18,Shap,Baseline,Insertion,0.8947205701842904,53,River,True
ResNet18,Shap,Baseline,Insertion,0.987941604340449,54,River,True
ResNet18,Shap,Baseline,Insertion,0.9999988367781043,55,River,True
ResNet18,Shap,Baseline,Insertion,0.9895922970026731,56,River,True
ResNet18,Shap,Baseline,Insertion,0.9955237968824804,57,River,True
ResNet18,Shap,Baseline,Insertion,0.9920882498845458,58,River,True
ResNet18,Shap,Baseline,Insertion,0.990439579822123,59,River,True
ResNet18,Shap,Baseline,Insertion,0.9986804993823171,60,River,True
ResNet18,Shap,Baseline,Insertion,0.9915709206834435,61,River,True
ResNet18,Shap,Baseline,Insertion,0.999798403121531,62,River,True
ResNet18,Shap,Baseline,Insertion,0.9863732471130788,63,River,True
ResNet18,Shap,Baseline,Insertion,0.9986165505833924,64,River,True
ResNet18,Shap,Baseline,Insertion,0.9970568199642003,65,River,True
ResNet18,Shap,Baseline,Insertion,0.999832667876035,66,River,True
ResNet18,Shap,Baseline,Insertion,0.9760631308890879,67,River,True
ResNet18,Shap,Baseline,Insertion,0.9911275210324675,68,River,True
ResNet18,Shap,Baseline,Insertion,0.9796449602581561,69,River,True
ResNet18,Shap,Baseline,Insertion,0.98496338352561,70,River,True
ResNet18,Shap,Baseline,Insertion,0.9995876480825245,71,River,True
ResNet18,Shap,Baseline,Insertion,0.997722439467907,72,River,True
ResNet18,Shap,Baseline,Insertion,0.9995129168964922,73,River,True
ResNet18,Shap,Baseline,Insertion,0.9988661119714379,74,River,True
ResNet18,Shap,Baseline,Insertion,0.9494962035678327,75,River,True
ResNet18,Shap,Baseline,Insertion,0.9919633897952735,76,River,True
ResNet18,Shap,Baseline,Insertion,0.9944549757055938,77,River,True
ResNet18,Shap,Baseline,Insertion,0.9939580680802464,78,River,True
ResNet18,Shap,Baseline,Insertion,0.9993340922519565,79,River,True
ResNet18,Shap,Baseline,Insertion,0.9965490135364234,80,River,True
ResNet18,Shap,Baseline,Insertion,0.9967374708503485,81,River,True
ResNet18,Shap,Baseline,Insertion,0.998702616430819,82,River,True
ResNet18,Shap,Baseline,Insertion,0.9906676246318966,83,River,True
ResNet18,Shap,Baseline,Insertion,0.9996668519452214,84,River,True
ResNet18,Shap,Baseline,Insertion,0.9983614138327539,85,River,True
ResNet18,Shap,Baseline,Insertion,0.9921755269169807,86,River,True
ResNet18,Shap,Baseline,Insertion,0.9994941870681942,87,River,True
ResNet18,Shap,Baseline,Insertion,0.9817212200723588,88,River,True
ResNet18,Shap,Baseline,Insertion,0.9925488217268139,89,River,True
ResNet18,Shap,Baseline,Insertion,0.9995949077419937,90,River,True
ResNet18,Shap,Baseline,Insertion,0.9994122586213052,91,River,True
ResNet18,Shap,Baseline,Insertion,0.9932024520821869,92,River,True
ResNet18,Shap,Baseline,Insertion,0.9999584723263979,93,River,True
ResNet18,Shap,Baseline,Insertion,0.9995660097338259,94,River,True
ResNet18,Shap,Baseline,Insertion,0.9957599528133869,95,River,True
ResNet18,Shap,Baseline,Insertion,0.9996768361888826,96,River,True
ResNet18,Shap,Baseline,Insertion,0.9677929785102606,97,River,True
ResNet18,Shap,Baseline,Insertion,0.9879039893858135,98,River,True
ResNet18,Shap,Baseline,Insertion,0.9980796314775944,99,River,True
ResNet18,Shap,Baseline,Insertion,0.9952360647730529,100,River,True
ResNet18,Shap,Baseline,Insertion,0.9999654144048691,101,River,True
ResNet18,Shap,Baseline,Insertion,0.9973889137618244,102,River,True
ResNet18,Shap,Baseline,Insertion,0.9880558662116528,103,River,True
ResNet18,Shap,Baseline,Insertion,0.9947737576439977,104,River,True
ResNet18,Shap,Baseline,Insertion,0.9986050394363701,105,River,True
ResNet18,Shap,Baseline,Insertion,0.9928384311497211,106,River,True
ResNet18,Shap,Baseline,Insertion,0.982970220502466,107,River,True
ResNet18,Shap,Baseline,Insertion,0.9298565606586635,108,River,True
ResNet18,Shap,Baseline,Insertion,0.9981082421727479,109,River,True
ResNet18,Shap,Baseline,Insertion,0.9986554733477533,110,River,True
ResNet18,Shap,FDA,Insertion,0.9000072102353442,1,Highway,True
ResNet18,Shap,FDA,Insertion,0.9975203545764089,2,Highway,True
ResNet18,Shap,FDA,Insertion,0.9808792523108423,3,Highway,True
ResNet18,Shap,FDA,Insertion,0.7438501651722618,4,Highway,True
ResNet18,Shap,FDA,Insertion,0.8470134031665566,5,Highway,True
ResNet18,Shap,FDA,Insertion,0.5065462323527754,6,Highway,True
ResNet18,Shap,FDA,Insertion,0.6475292085669935,7,Highway,True
ResNet18,Shap,FDA,Insertion,0.191133931695731,8,Highway,True
ResNet18,Shap,FDA,Insertion,0.7333143041259973,9,Highway,True
ResNet18,Shap,FDA,Insertion,0.9926515882834792,10,Highway,True
ResNet18,Shap,FDA,Insertion,0.8533341639740684,11,Highway,True
ResNet18,Shap,FDA,Insertion,0.7625440265358066,12,Highway,True
ResNet18,Shap,FDA,Insertion,0.930283548310399,13,Highway,True
ResNet18,Shap,FDA,Insertion,0.9379029872361571,14,Highway,True
ResNet18,Shap,FDA,Insertion,0.9140588762238622,15,Highway,True
ResNet18,Shap,FDA,Insertion,0.4897912685992196,16,Highway,True
ResNet18,Shap,FDA,Insertion,0.9967478378675878,17,Highway,False
ResNet18,Shap,FDA,Insertion,0.038196503608560306,18,Highway,True
ResNet18,Shap,FDA,Insertion,0.9472514584194869,19,Highway,True
ResNet18,Shap,FDA,Insertion,0.8867997671477497,20,Highway,True
ResNet18,Shap,FDA,Insertion,0.7509464136182942,21,Highway,True
ResNet18,Shap,FDA,Insertion,0.8582737015094608,22,Highway,False
ResNet18,Shap,FDA,Insertion,0.9052614784159232,23,Highway,True
ResNet18,Shap,FDA,Insertion,0.7471383430092828,24,Highway,True
ResNet18,Shap,FDA,Insertion,0.9932229877449572,25,Highway,True
ResNet18,Shap,FDA,Insertion,0.9155586091801524,26,Highway,True
ResNet18,Shap,FDA,Insertion,0.9506510215069284,27,Highway,True
ResNet18,Shap,FDA,Insertion,0.9296116014011204,28,Highway,True
ResNet18,Shap,FDA,Insertion,0.6391692814358976,29,Highway,True
ResNet18,Shap,FDA,Insertion,0.15345593566689786,30,Highway,True
ResNet18,Shap,FDA,Insertion,0.9936139533529058,31,River,True
ResNet18,Shap,FDA,Insertion,0.9997487314976752,32,River,True
ResNet18,Shap,FDA,Insertion,0.9980056309141219,33,River,True
ResNet18,Shap,FDA,Insertion,0.993257197085768,34,River,True
